anime_id,name,genre,type,episodes,rating,members
905,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.72,56994
906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.54,50607
907,Princess Princess,"Comedy, School, Shoujo",TV,12,7.16,38778
908,Fullmetal Alchemist: Premium Collection,"Comedy, Fantasy, Shounen",OVA,3,7.45,44313
909,Geneshaft,"Adventure, Mecha, Sci-Fi, Space",TV,13,6.49,8643
910,Himawari!,"Adventure, Comedy, Martial Arts",TV,13,6.45,15549
911,Konjiki no Gash Bell!!: Mecha Vulkan no Raishuu,"Adventure, Shounen, Supernatural",Movie,1,7.24,3630
912,Ninku,"Adventure, Shounen",TV,55,7.15,2424
913,Kakutou Bijin Wulong,"Action, Ecchi, Martial Arts",TV,25,6.78,3322
914,Ike! Ina-chuu Takkyuubu,"Comedy, Ecchi, School, Sports",TV,26,7.7,7988
915,Ginga Densetsu Weed,"Adventure, Drama, Shounen",TV,26,7.31,7484
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13,6.71,30836
917,Riding Bean,"Action, Cars, Police, Seinen",OVA,1,7.16,6547
918,Gintama,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,201,9.04,336376
919,Ray The Animation,"Drama, Romance, Sci-Fi",TV,13,6.81,7756
920,Nurse Witch Komugi-chan Magikarte Special,"Comedy, Magic, Parody",Special,1,6.59,3397
921,Nurse Witch Komugi-chan Magikarte Z,"Comedy, Magic, Parody",OVA,2,6.82,3986
924,Transformers: Choujin Master Force,"Adventure, Mecha, Sci-Fi, Shounen",TV,47,6.85,1574
925,Transformers Headmasters,"Adventure, Mecha, Sci-Fi, Shounen",TV,35,6.69,1768
926,Transformers Victory,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,6.83,1418
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,2691
928,Transformers Galaxy Force,"Adventure, Mecha, Sci-Fi, Shounen",TV,52,6.75,2790
929,Aura Battler Dunbine,"Adventure, Mecha, Sci-Fi",TV,49,7.14,3694
930,Densetsu Kyojin Ideon,"Drama, Mecha, Sci-Fi, Space",TV,39,7.1,5517
932,Ichigeki Sacchuu!! Hoihoi-san,"Comedy, Sci-Fi, Slice of Life",OVA,1,6.2,5404
933,Dai Mahou Touge,"Comedy, Magic, Supernatural",OVA,4,7.09,19555
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494
935,Witchblade,"Action, Sci-Fi, Super Power",TV,24,7.4,64697
936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Movie,1,6.99,97308
937,Appleseed,"Action, Adventure, Mecha, Police, Sci-Fi",OVA,1,6.79,16552
938,Shin Getter Robo tai Neo Getter Robo,"Action, Mecha, Sci-Fi, Shounen",OVA,4,7.18,2339
940,Inukami!,"Comedy, Ecchi, Romance, Shounen, Supernatural",TV,26,7.4,47882
941,Renkin San-kyuu Magical? Pokaan,"Comedy, Ecchi, Magic, Parody, Vampire",TV,12,7.11,17273
942,Nishi no Yoki Majo: Astraea Testament,"Comedy, Drama, Fantasy, Mystery, Romance",TV,13,6.91,11042
943,Yume Tsukai,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719
944,The Third: Aoi Hitomi no Shoujo,"Action, Adventure, Sci-Fi, Seinen",TV,24,7.4,14304
949,Top wo Nerae! Gunbuster,"Action, Comedy, Drama, Mecha, Military, Sci-Fi, Shounen, Space",OVA,6,7.97,51724
950,Street Fighter Alpha: Generations,"Adventure, Shounen",Movie,1,6.6,8906
951,Chibi Maruko-chan,"Comedy, Shoujo, Slice of Life",TV,142,7.86,4739
952,Magical Nyan Nyan Taruto,"Comedy, Magic",TV,12,6.44,3693
953,Jyu Oh Sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766
956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919
957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951
958,HeatGuy J,"Action, Adventure, Mecha, Police, Sci-Fi",TV,25,7.34,10727
959,Shin Chou Kyou Ryo: Condor Hero,"Adventure, Drama, Historical, Romance",TV,26,7.53,4777
960,Shin Chou Kyou Ryo: Condor Hero II,"Adventure, Drama, Historical, Romance",TV,26,7.51,2151
961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,7.13,3875
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life",Special,1,7.36,28222
964,Hit wo Nerae!,"Comedy, Ecchi",TV,8,5.64,3772
965,Yoshinaga-san&#039;chi no Gargoyle,"Comedy, Fantasy, Slice of Life",TV,13,6.9,3204
966,Crayon Shin-chan,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",TV,Unknown,7.73,26267
967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",TV,109,7.99,40271
968,Kakutou Bijin Wulong: Rebirth,"Action, Comedy, Martial Arts, School, Shounen",TV,25,7.12,1895
969,Tsubasa Chronicle 2nd Season,"Action, Adventure, Drama, Fantasy, Mystery, Romance, Shounen, Supernatural",TV,26,7.7,79166
970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",TV,47,7.49,2849
971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331
972,Bible Black Gaiden,"Hentai, Supernatural",OVA,2,6.89,14478
973,Glass no Kantai: La Legende du Vent de l&#039;Univers,"Adventure, Sci-Fi",TV,24,6.69,8052
974,Dead Leaves,"Adventure, Comedy, Psychological, Sci-Fi",Movie,1,7.28,40717
975,Yokohama Kaidashi Kikou,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.37,12389
976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.36,7609
977,Ginga Teikoku no Metsubou Gaiden: Aoki Ookami-tachi no Densetsu,"Action, Hentai, Mecha, Sci-Fi, Yaoi",OVA,1,5.53,4559
978,Change!! Getter Robo: Sekai Saigo no Hi,"Action, Adventure, Horror, Mecha, Psychological, Sci-Fi, Shounen",OVA,13,7.84,5606
979,Street Fighter Zero The Animation,"Action, Drama, Martial Arts, Shounen, Super Power",Movie,1,6.69,10118
980,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",TV,26,6.4,2934
981,Ichigo 100% OVA,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,4,7.03,19508
982,Cosplay Complex,"Comedy, Ecchi, Parody, School",OVA,3,5.99,8706
983,Cosplay Complex: Extra Identification,Comedy,OVA,1,5.9,2145
984,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,2,7.08,21043
985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"Adventure, Drama, Fantasy, Shounen",Special,1,7.82,43673
986,Dragon Ball Z Special 1: Tatta Hitori no Saishuu Kessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Special,1,7.75,46276
987,Dragon Ball GT: Goku Gaiden! Yuuki no Akashi wa Suushinchuu,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,6.75,32853
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action, Comedy, Historical, Military, Samurai",TV,12,6.51,1006
989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,"Historical, Military",Special,1,6.18,560
990,Kamisama Kazoku,"Comedy, Drama, Fantasy, Romance",TV,13,7.27,32828
991,Usagi-chan de Cue!!,"Action, Comedy, Ecchi, Magic, Romance",OVA,3,5.79,3276
992,Dual Parallel! Trouble Adventures,"Action, Comedy, Harem, Mecha, Sci-Fi, Shounen",TV,13,7.17,10636
993,Dual Parallel! Trouble Adventures Special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
994,Sin in the Rain,Mystery,OVA,1,5.22,1674
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",TV,34,7.99,52586
997,Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",Movie,1,7.76,29394
998,Blue Seed,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",TV,26,7.13,15194
999,Blue Seed 2,"Action, Comedy, Drama, Ecchi, Horror, Mystery, Sci-Fi, Supernatural",OVA,3,6.6,3790
1000,Uchuu Kaizoku Captain Harlock,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",TV,42,7.87,14869
